connected_hours,earnings,driver_classification,week,app
35,116.65550943195703,full_time,2020-11-01,uber
40,167.4724120084075,full_time,2020-11-01,uber
51,266.2025800471033,full_time,2020-11-01,uber
45,221.5958357392221,full_time,2020-11-01,uber
28,175.42974081466832,full_time,2020-11-01,uber
32,119.93253928909988,full_time,2020-11-01,uber
39,293.48717238856995,full_time,2020-11-01,uber
30,123.16133296050731,full_time,2020-11-01,uber
31,127.98586689568617,full_time,2020-11-01,uber
34,182.2596930098943,full_time,2020-11-01,uber
53,243.88336251573818,full_time,2020-11-01,uber
36,231.41747178815126,full_time,2020-11-01,uber
63,205.48961431258607,full_time,2020-11-01,uber
40,237.22585516858416,full_time,2020-11-01,uber
42,297.8352913217343,full_time,2020-11-01,uber
36,152.54237995135838,full_time,2020-11-01,uber
58,366.2639334783674,full_time,2020-11-01,uber
31,127.34705540798072,full_time,2020-11-01,uber
34,171.8352467461198,full_time,2020-11-01,uber
42,153.66990118312924,full_time,2020-11-01,uber
42,184.04772951595626,full_time,2020-11-01,uber
48,200.17694871614862,full_time,2020-11-01,uber
50,247.66974621228104,full_time,2020-11-01,uber
28,155.4452146806453,full_time,2020-11-01,uber
46,174.90193171858706,full_time,2020-11-01,uber
49,257.22144821821786,full_time,2020-11-01,uber
29,114.4206432921363,full_time,2020-11-01,uber
42,241.19198513572314,full_time,2020-11-01,uber
42,229.78958541096375,full_time,2020-11-01,uber
48,208.8562304796888,full_time,2020-11-01,uber
30,115.9073655562869,full_time,2020-11-01,uber
30,198.44978721624074,full_time,2020-11-01,uber
24,82.20385356349583,full_time,2020-11-01,uber
37,211.07177456718046,full_time,2020-11-01,uber
33,180.0754474382929,full_time,2020-11-01,uber
24,147.04180846158235,full_time,2020-11-01,uber
34,152.8985176167858,full_time,2020-11-01,uber
35,215.73561130537064,full_time,2020-11-01,uber
47,388.11539054302625,full_time,2020-11-01,uber
46,230.66130726671253,full_time,2020-11-01,uber
64,282.6498648362461,full_time,2020-11-01,uber
37,188.1883935573423,full_time,2020-11-01,uber
49,226.4834909509459,full_time,2020-11-01,uber
37,228.82678089246494,full_time,2020-11-01,uber
30,206.11355276344906,full_time,2020-11-01,uber
55,301.6233665265168,full_time,2020-11-01,uber
32,128.1639140482203,full_time,2020-11-01,uber
62,290.3264463597975,full_time,2020-11-01,uber
43,270.73007133818436,full_time,2020-11-01,uber
57,248.14604804442305,full_time,2020-11-01,uber
55,172.10932477300454,full_time,2020-11-01,uber
37,211.526717275198,full_time,2020-11-01,uber
32,146.7892932681092,full_time,2020-11-01,uber
32,242.0064677965812,full_time,2020-11-01,uber
44,281.12642612933365,full_time,2020-11-01,uber
36,180.32790841846298,full_time,2020-11-01,uber
26,134.00592693633178,full_time,2020-11-01,uber
29,134.77069319803365,full_time,2020-11-01,uber
37,152.5372455108999,full_time,2020-11-01,uber
48,278.1940264386686,full_time,2020-11-01,uber
40,141.05592622332367,full_time,2020-11-01,uber
47,244.55011324282367,full_time,2020-11-01,uber
30,199.6050202091927,full_time,2020-11-01,uber
37,204.26296426458842,full_time,2020-11-01,uber
41,144.06680563061386,full_time,2020-11-01,uber
32,188.72786770528148,full_time,2020-11-01,uber
29,233.01232594096197,full_time,2020-11-01,uber
40,241.7731735696981,full_time,2020-11-01,uber
62,472.8531227159512,full_time,2020-11-01,uber
43,182.1516220640487,full_time,2020-11-01,uber
52,286.4720041977623,full_time,2020-11-01,uber
49,265.7479951062046,full_time,2020-11-01,uber
45,247.964370040925,full_time,2020-11-01,uber
24,136.93714509147281,full_time,2020-11-01,uber
40,246.62953827787186,full_time,2020-11-01,uber
24,149.5931288692505,full_time,2020-11-01,uber
47,263.4784318366576,full_time,2020-11-01,uber
49,264.06664984392876,full_time,2020-11-01,uber
45,263.7151449121353,full_time,2020-11-01,uber
44,205.2097882295059,full_time,2020-11-01,uber
45,222.58718076141542,full_time,2020-11-01,uber
38,140.83425690106392,full_time,2020-11-01,uber
45,243.95120370529185,full_time,2020-11-01,uber
45,229.34916035557256,full_time,2020-11-01,uber
38,154.42091206840448,full_time,2020-11-01,uber
40,288.36789996545696,full_time,2020-11-01,uber
52,345.6878049201572,full_time,2020-11-01,uber
47,217.859038345911,full_time,2020-11-01,uber
29,142.727908330404,full_time,2020-11-01,uber
45,214.91067588291853,full_time,2020-11-01,uber
26,189.41856690685805,full_time,2020-11-01,uber
53,265.6821123368538,full_time,2020-11-01,uber
41,234.85714899815932,full_time,2020-11-01,uber
43,307.6485553228775,full_time,2020-11-01,uber
54,181.66246692628465,full_time,2020-11-01,uber
38,163.9317193914929,full_time,2020-11-01,uber
38,220.19404737242218,full_time,2020-11-01,uber
27,122.22122556880758,full_time,2020-11-01,uber
43,184.66520083055306,full_time,2020-11-01,uber
35,158.71485447853325,full_time,2020-11-01,uber
6,11.029757622227953,occasional,2020-11-01,uber
11,18.188834574803906,occasional,2020-11-01,uber
17,46.7825091962719,occasional,2020-11-01,uber
4,11.651009916307189,occasional,2020-11-01,uber
14,79.4991713240214,occasional,2020-11-01,uber
9,18.54536345022908,occasional,2020-11-01,uber
6,13.878960291114307,occasional,2020-11-01,uber
4,14.98567331078628,occasional,2020-11-01,uber
3,8.505119658025437,occasional,2020-11-01,uber
6,28.649288264807602,occasional,2020-11-01,uber
11,33.415712288750086,occasional,2020-11-01,uber
8,38.18193909739535,occasional,2020-11-01,uber
15,58.614001174746676,occasional,2020-11-01,uber
7,12.145199177930794,occasional,2020-11-01,uber
7,21.48612204120501,occasional,2020-11-01,uber
0,0.0,occasional,2020-11-01,uber
9,30.63594159696555,occasional,2020-11-01,uber
2,17.038315167854787,occasional,2020-11-01,uber
5,15.81925151095561,occasional,2020-11-01,uber
9,32.804147518758946,occasional,2020-11-01,uber
14,78.56847757605809,occasional,2020-11-01,uber
6,20.374360540688997,occasional,2020-11-01,uber
11,36.104759134658494,occasional,2020-11-01,uber
9,19.216869553364724,occasional,2020-11-01,uber
8,23.92361635172471,occasional,2020-11-01,uber
6,47.19323645888647,occasional,2020-11-01,uber
3,7.3601751036221685,occasional,2020-11-01,uber
6,8.109445741990804,occasional,2020-11-01,uber
3,17.38383321753928,occasional,2020-11-01,uber
9,33.727088609036834,occasional,2020-11-01,uber
10,75.36415972617016,occasional,2020-11-01,uber
4,30.940260890593894,occasional,2020-11-01,uber
12,86.68066195613504,occasional,2020-11-01,uber
1,7.844099012884144,occasional,2020-11-01,uber
7,21.76276142233621,occasional,2020-11-01,uber
11,30.61589898391841,occasional,2020-11-01,uber
4,16.746307567114137,occasional,2020-11-01,uber
11,75.37614214172423,occasional,2020-11-01,uber
4,10.530870958202975,occasional,2020-11-01,uber
12,25.827302487808492,occasional,2020-11-01,uber
6,22.285472150069282,occasional,2020-11-01,uber
13,22.267329025925186,occasional,2020-11-01,uber
9,16.610960547128176,occasional,2020-11-01,uber
4,8.895594953343123,occasional,2020-11-01,uber
4,26.46937189803699,occasional,2020-11-01,uber
9,36.620130130519314,occasional,2020-11-01,uber
8,14.075675819519684,occasional,2020-11-01,uber
3,11.536860632265325,occasional,2020-11-01,uber
6,29.44240242822524,occasional,2020-11-01,uber
16,27.890299431959974,occasional,2020-11-01,uber
3,4.686548133356833,occasional,2020-11-01,uber
6,15.059053623538684,occasional,2020-11-01,uber
9,34.42582024411994,occasional,2020-11-01,uber
7,23.2508585767098,occasional,2020-11-01,uber
5,21.17826458220968,occasional,2020-11-01,uber
7,16.587613544728068,occasional,2020-11-01,uber
10,14.034065826247065,occasional,2020-11-01,uber
9,10.408493275279545,occasional,2020-11-01,uber
14,105.31199700793638,occasional,2020-11-01,uber
8,21.007963670038325,occasional,2020-11-01,uber
8,19.364651053872116,occasional,2020-11-01,uber
10,54.53324822508235,occasional,2020-11-01,uber
5,7.845181641752996,occasional,2020-11-01,uber
7,12.750225594246658,occasional,2020-11-01,uber
10,25.97110734679516,occasional,2020-11-01,uber
8,23.825229201901948,occasional,2020-11-01,uber
1,4.402164260698777,occasional,2020-11-01,uber
4,20.06703277469692,occasional,2020-11-01,uber
9,19.172292542646076,occasional,2020-11-01,uber
8,42.012583116646816,occasional,2020-11-01,uber
2,9.98364263420156,occasional,2020-11-01,uber
9,17.558719566621296,occasional,2020-11-01,uber
5,16.69797257813055,occasional,2020-11-01,uber
2,4.621646576067025,occasional,2020-11-01,uber
9,16.75432833663922,occasional,2020-11-01,uber
9,19.22697747502645,occasional,2020-11-01,uber
7,37.28989204664697,occasional,2020-11-01,uber
6,13.97210697316611,occasional,2020-11-01,uber
6,17.51138707060127,occasional,2020-11-01,uber
1,2.5111208513268393,occasional,2020-11-01,uber
5,15.834525591090557,occasional,2020-11-01,uber
4,23.996564906905178,occasional,2020-11-01,uber
4,8.1612209506198,occasional,2020-11-01,uber
6,13.066380854421627,occasional,2020-11-01,uber
9,23.597419507649057,occasional,2020-11-01,uber
7,65.62804958648604,occasional,2020-11-01,uber
11,64.15221843323302,occasional,2020-11-01,uber
14,63.33278494286585,occasional,2020-11-01,uber
12,73.15122665911915,occasional,2020-11-01,uber
7,23.459508650200203,occasional,2020-11-01,uber
8,37.41650829398043,occasional,2020-11-01,uber
11,49.36349032863024,occasional,2020-11-01,uber
9,87.8892816408136,occasional,2020-11-01,uber
11,72.0605800837619,occasional,2020-11-01,uber
5,9.631046195364911,occasional,2020-11-01,uber
14,39.7159642930959,occasional,2020-11-01,uber
10,27.854702186742397,occasional,2020-11-01,uber
14,63.6529043519741,occasional,2020-11-01,uber
12,17.40814010017028,occasional,2020-11-01,uber
8,22.085584619613215,occasional,2020-11-01,uber
5,17.824718195231956,occasional,2020-11-01,uber
11,19.592346389787934,occasional,2020-11-01,uber
10,36.87427312811215,occasional,2020-11-01,uber
12,53.96079988226026,occasional,2020-11-01,uber
8,47.754700989913246,occasional,2020-11-01,uber
5,13.834297633435044,occasional,2020-11-01,uber
7,22.238349154560773,occasional,2020-11-01,uber
13,52.896893708895426,occasional,2020-11-01,uber
10,30.771737040973363,occasional,2020-11-01,uber
4,22.709474536997202,occasional,2020-11-01,uber
15,30.87540279141727,occasional,2020-11-01,uber
19,36.71171714787245,occasional,2020-11-01,uber
4,21.020674538649217,occasional,2020-11-01,uber
6,36.17411132746339,occasional,2020-11-01,uber
7,28.93021557879267,occasional,2020-11-01,uber
8,15.163840880525253,occasional,2020-11-01,uber
10,63.42460497715436,occasional,2020-11-01,uber
9,23.22939136015862,occasional,2020-11-01,uber
1,2.0962245953513663,occasional,2020-11-01,uber
7,19.432892092987593,occasional,2020-11-01,uber
6,15.080125317405571,occasional,2020-11-01,uber
5,13.919411694364259,occasional,2020-11-01,uber
6,19.647014924857213,occasional,2020-11-01,uber
8,51.81778616642566,occasional,2020-11-01,uber
17,54.18398153096235,occasional,2020-11-01,uber
14,87.60798514670707,occasional,2020-11-01,uber
7,13.488412902424624,occasional,2020-11-01,uber
13,46.68024550511345,occasional,2020-11-01,uber
0,0.0,occasional,2020-11-01,uber
7,38.37963433932168,occasional,2020-11-01,uber
4,19.052384370329115,occasional,2020-11-01,uber
6,32.02681863520203,occasional,2020-11-01,uber
7,26.79848214339783,occasional,2020-11-01,uber
11,38.31941684476177,occasional,2020-11-01,uber
1,4.6985387829374705,occasional,2020-11-01,uber
11,65.20832551438986,occasional,2020-11-01,uber
5,33.24306142061091,occasional,2020-11-01,uber
8,30.609966350425523,occasional,2020-11-01,uber
7,41.17773012369982,occasional,2020-11-01,uber
10,66.664405882834,occasional,2020-11-01,uber
12,26.234270627778727,occasional,2020-11-01,uber
8,21.81627054827723,occasional,2020-11-01,uber
8,52.04540461098268,occasional,2020-11-01,uber
10,35.92209283784002,occasional,2020-11-01,uber
3,6.933344343770544,occasional,2020-11-01,uber
19,110.33718758535215,occasional,2020-11-01,uber
11,32.79255738883904,occasional,2020-11-01,uber
11,27.175678400034556,occasional,2020-11-01,uber
6,18.54336911211199,occasional,2020-11-01,uber
9,43.916826168559766,occasional,2020-11-01,uber
2,8.1436980535714,occasional,2020-11-01,uber
6,15.117287055479279,occasional,2020-11-01,uber
18,67.49925929279087,occasional,2020-11-01,uber
8,26.422773561262268,occasional,2020-11-01,uber
4,14.237109885949042,occasional,2020-11-01,uber
2,9.529971232146568,occasional,2020-11-01,uber
11,29.257070531495167,occasional,2020-11-01,uber
4,12.920959865393094,occasional,2020-11-01,uber
10,58.442320761124584,occasional,2020-11-01,uber
7,8.885436446463704,occasional,2020-11-01,uber
11,53.85583379474918,occasional,2020-11-01,uber
11,73.17205893193932,occasional,2020-11-01,uber
13,26.392185526161384,occasional,2020-11-01,uber
7,23.676391134361253,occasional,2020-11-01,uber
13,62.93677838313729,occasional,2020-11-01,uber
11,32.46112132561633,occasional,2020-11-01,uber
3,17.30621198260205,occasional,2020-11-01,uber
8,25.00038470890516,occasional,2020-11-01,uber
7,43.13373368744419,occasional,2020-11-01,uber
11,28.535133533918522,occasional,2020-11-01,uber
7,49.04819984598219,occasional,2020-11-01,uber
13,49.1427648455918,occasional,2020-11-01,uber
3,10.188543468223289,occasional,2020-11-01,uber
8,32.05645261775964,occasional,2020-11-01,uber
15,53.26315207166008,occasional,2020-11-01,uber
13,38.601568551443776,occasional,2020-11-01,uber
4,13.451649251448465,occasional,2020-11-01,uber
8,13.474973799217118,occasional,2020-11-01,uber
10,44.55623734381894,occasional,2020-11-01,uber
10,77.46494806818552,occasional,2020-11-01,uber
8,78.16094555433085,occasional,2020-11-01,uber
2,8.611526578288618,occasional,2020-11-01,uber
3,8.91770668945464,occasional,2020-11-01,uber
12,75.1901590556591,occasional,2020-11-01,uber
4,25.807399705027358,occasional,2020-11-01,uber
8,59.26014174436871,occasional,2020-11-01,uber
10,35.66040858312486,occasional,2020-11-01,uber
8,44.26231572280341,occasional,2020-11-01,uber
7,29.168766674386628,occasional,2020-11-01,uber
6,26.01580667486123,occasional,2020-11-01,uber
8,53.1756261172005,occasional,2020-11-01,uber
4,11.447546841585588,occasional,2020-11-01,uber
1,2.349450698352312,occasional,2020-11-01,uber
1,6.2872958315531715,occasional,2020-11-01,uber
5,49.85607981701733,occasional,2020-11-01,uber
7,14.953120436822072,occasional,2020-11-01,uber
15,59.29675509859634,occasional,2020-11-01,uber
10,25.146508455358124,occasional,2020-11-01,uber
6,26.509710627833204,occasional,2020-11-01,uber
7,12.091135690547668,occasional,2020-11-01,uber
10,55.26156959421803,occasional,2020-11-01,uber
11,49.64709044053348,occasional,2020-11-01,uber
5,48.88722197516564,occasional,2020-11-01,uber
4,16.8662382564452,occasional,2020-11-01,uber
2,8.50528235525751,occasional,2020-11-01,uber
8,19.60533245906787,occasional,2020-11-01,uber
2,9.633183874790673,occasional,2020-11-01,uber
13,20.8751806956313,occasional,2020-11-01,uber
14,43.76143845853206,occasional,2020-11-01,uber
4,12.959182664429576,occasional,2020-11-01,uber
11,17.540769895445678,occasional,2020-11-01,uber
11,31.233840439780362,occasional,2020-11-01,uber
4,9.080477259071015,occasional,2020-11-01,uber
6,14.340885255501714,occasional,2020-11-01,uber
3,14.333411569721285,occasional,2020-11-01,uber
5,21.12127975572152,occasional,2020-11-01,uber
9,32.67816373507114,occasional,2020-11-01,uber
14,52.242944444721246,occasional,2020-11-01,uber
9,38.946347228981494,occasional,2020-11-01,uber
15,111.76060574688192,occasional,2020-11-01,uber
11,35.61586686166964,occasional,2020-11-01,uber
5,19.882683034604,occasional,2020-11-01,uber
15,34.973198743730954,occasional,2020-11-01,uber
4,9.543111912677762,occasional,2020-11-01,uber
6,34.30891736454011,occasional,2020-11-01,uber
9,27.80843587396043,occasional,2020-11-01,uber
10,59.47505421894207,occasional,2020-11-01,uber
7,51.205547622562655,occasional,2020-11-01,uber
4,12.653038958724506,occasional,2020-11-01,uber
1,1.5522544670000804,occasional,2020-11-01,uber
6,14.212933349417627,occasional,2020-11-01,uber
20,63.3371120446954,occasional,2020-11-01,uber
10,40.58955430061989,occasional,2020-11-01,uber
8,53.563819236415355,occasional,2020-11-01,uber
10,37.039725469932,occasional,2020-11-01,uber
4,21.014453910866898,occasional,2020-11-01,uber
8,25.365366976525664,occasional,2020-11-01,uber
10,24.882124387902913,occasional,2020-11-01,uber
12,55.1328863313166,occasional,2020-11-01,uber
11,36.972191121551,occasional,2020-11-01,uber
8,30.1117897386736,occasional,2020-11-01,uber
14,63.679048232529794,occasional,2020-11-01,uber
1,7.52046580723463,occasional,2020-11-01,uber
9,25.53503310056695,occasional,2020-11-01,uber
0,0.0,occasional,2020-11-01,uber
3,6.874645371364153,occasional,2020-11-01,uber
3,8.458525417853044,occasional,2020-11-01,uber
4,6.587921927972426,occasional,2020-11-01,uber
3,16.30103300580958,occasional,2020-11-01,uber
8,32.01953631603804,occasional,2020-11-01,uber
9,70.01357459050273,occasional,2020-11-01,uber
9,25.716805935350756,occasional,2020-11-01,uber
6,23.82893298249831,occasional,2020-11-01,uber
2,4.584750295239232,occasional,2020-11-01,uber
8,20.460434780736584,occasional,2020-11-01,uber
7,36.454081159822294,occasional,2020-11-01,uber
5,32.82993666256375,occasional,2020-11-01,uber
16,29.60040611964383,occasional,2020-11-01,uber
9,36.10162598129429,occasional,2020-11-01,uber
5,23.24112546819487,occasional,2020-11-01,uber
5,18.659167669900096,occasional,2020-11-01,uber
10,53.16125091081504,occasional,2020-11-01,uber
8,27.11798518653058,occasional,2020-11-01,uber
13,54.466745770506506,occasional,2020-11-01,uber
14,60.48817209359859,occasional,2020-11-01,uber
15,47.04223828297506,occasional,2020-11-01,uber
10,14.658855994237253,occasional,2020-11-01,uber
10,44.93799575412977,occasional,2020-11-01,uber
